Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
406006,6,2016-10-02,,761306,29,1703,2,EUR
406007,1,2016-10-02,2/20/2016,1451764,0,1602,2,USD
406008,1,2016-10-02,,1827243,66,430,1,USD
406008,2,2016-10-02,,1827243,66,435,9,USD
406008,3,2016-10-02,,1827243,66,152,4,USD
406008,4,2016-10-02,,1827243,66,2421,5,USD
406008,5,2016-10-02,,1827243,66,1703,3,USD
406008,6,2016-10-02,,1827243,66,72,4,USD
406008,7,2016-10-02,,1827243,66,305,4,USD
406009,1,2016-10-02,,332217,8,537,3,CAD
406010,1,2016-10-02,,490481,20,1605,3,EUR
406010,2,2016-10-02,,490481,20,1593,3,EUR
406010,3,2016-10-02,,490481,20,2436,2,EUR
406010,4,2016-10-02,,490481,20,2168,1,EUR
407000,1,2016-11-02,,526411,19,1369,3,EUR
407000,2,2016-11-02,,526411,19,150,3,EUR
407001,1,2016-11-02,,993480,37,1008,3,GBP
407001,2,2016-11-02,,993480,37,1606,1,GBP
407001,3,2016-11-02,,993480,37,1446,7,GBP
407002,1,2016-11-02,2/16/2016,1342915,0,1092,8,USD
407003,1,2016-11-02,,960606,38,1743,1,GBP
407003,2,2016-11-02,,960606,38,2033,1,GBP
407003,3,2016-11-02,,960606,38,114,1,GBP
407004,1,2016-11-02,,307767,10,1674,2,CAD
407004,2,2016-11-02,,307767,10,1361,5,CAD
407004,3,2016-11-02,,307767,10,1667,1,CAD
407005,1,2016-11-02,,2043928,59,597,2,USD
407005,2,2016-11-02,,2043928,59,2501,2,USD
407005,3,2016-11-02,,2043928,59,523,1,USD
407005,4,2016-11-02,,2043928,59,327,3,USD
407005,5,2016-11-02,,2043928,59,81,6,USD
407006,1,2016-11-02,,516663,27,1018,4,EUR
407006,2,2016-11-02,,516663,27,957,1,EUR
407007,1,2016-11-02,,224111,10,151,1,CAD
407007,2,2016-11-02,,224111,10,1845,3,CAD
407007,3,2016-11-02,,224111,10,1675,1,CAD
407007,4,2016-11-02,,224111,10,1578,1,CAD
407009,1,2016-11-02,,367131,9,1863,6,CAD
407009,2,2016-11-02,,367131,9,385,1,CAD
407010,1,2016-11-02,2/14/2016,1380756,0,1580,1,USD
407010,2,2016-11-02,2/14/2016,1380756,0,2083,6,USD
407010,3,2016-11-02,2/14/2016,1380756,0,1693,2,USD
407011,1,2016-11-02,,1983649,50,596,1,USD
407011,2,2016-11-02,,1983649,50,446,2,USD
407011,3,2016-11-02,,1983649,50,146,1,USD
407011,4,2016-11-02,,1983649,50,774,2,USD
408001,1,2016-12-02,,322186,9,1252,5,CAD
408001,2,2016-12-02,,322186,9,1703,4,CAD
408001,3,2016-12-02,,322186,9,1093,6,CAD
408001,4,2016-12-02,,322186,9,1655,5,CAD
408002,1,2016-12-02,,1297155,43,1279,3,USD
408003,1,2016-12-02,,1716565,61,1584,7,USD
408003,2,2016-12-02,,1716565,61,95,1,USD
408003,3,2016-12-02,,1716565,61,1063,10,USD
408003,4,2016-12-02,,1716565,61,1905,3,USD
408004,1,2016-12-02,,784296,29,1679,2,EUR
408005,1,2016-12-02,,1788888,57,449,6,USD
408005,2,2016-12-02,,1788888,57,1843,1,USD
408005,3,2016-12-02,,1788888,57,1699,1,USD
408005,4,2016-12-02,,1788888,57,2057,1,USD
408005,5,2016-12-02,,1788888,57,1648,1,USD
408006,1,2016-12-02,,1551319,61,157,3,USD
408006,2,2016-12-02,,1551319,61,2496,4,USD
408006,3,2016-12-02,,1551319,61,1826,1,USD
408006,4,2016-12-02,,1551319,61,1929,3,USD
408007,1,2016-12-02,,656387,14,654,2,EUR
408008,1,2016-12-02,,326510,10,1707,4,CAD
408010,1,2016-12-02,,1908175,47,115,2,USD
426000,1,2016-01-03,,256475,9,1235,9,CAD
426000,2,2016-01-03,,256475,9,111,3,CAD
426000,3,2016-01-03,,256475,9,24,3,CAD
426000,5,2016-01-03,,256475,9,1070,1,CAD
426000,6,2016-01-03,,256475,9,1632,1,CAD
426000,7,2016-01-03,,256475,9,2100,1,CAD
426001,1,2016-01-03,03-10-2016,1178236,0,35,6,GBP
426002,1,2016-01-03,,1737921,59,1371,6,USD
426002,2,2016-01-03,,1737921,59,1593,2,USD
426003,1,2016-01-03,,695534,12,1198,1,EUR
426003,2,2016-01-03,,695534,12,1784,8,EUR
426004,1,2016-01-03,03-07-2016,1500391,0,144,3,USD
426005,1,2016-01-03,,1146045,40,1058,2,GBP
426006,1,2016-01-03,,774742,30,1031,1,EUR
426006,2,2016-01-03,,774742,30,1617,2,EUR
426006,3,2016-01-03,,774742,30,154,3,EUR
426006,4,2016-01-03,,774742,30,1666,2,EUR
426007,1,2016-01-03,03-10-2016,1680645,0,447,2,USD
427001,1,2016-02-03,,285421,8,423,1,CAD
427001,2,2016-02-03,,285421,8,1453,1,CAD
427001,3,2016-02-03,,285421,8,1621,4,CAD
427001,4,2016-02-03,,285421,8,1611,2,CAD
427002,1,2016-02-03,,952345,39,55,1,GBP
427002,2,2016-02-03,,952345,39,53,9,GBP
427002,3,2016-02-03,,952345,39,1984,7,GBP
427002,4,2016-02-03,,952345,39,1428,5,GBP
427003,1,2016-02-03,,1433628,61,56,8,USD
427003,2,2016-02-03,,1433628,61,1821,4,USD
427005,1,2016-02-03,,129494,2,1669,2,AUD
427005,2,2016-02-03,,129494,2,1705,9,AUD
427005,3,2016-02-03,,129494,2,32,5,AUD
427005,5,2016-02-03,,129494,2,145,2,AUD
427005,6,2016-02-03,,129494,2,1656,7,AUD
427005,7,2016-02-03,,129494,2,411,1,AUD
427006,1,2016-02-03,,1490471,43,1637,1,USD
427006,2,2016-02-03,,1490471,43,53,1,USD
427006,3,2016-02-03,,1490471,43,1124,6,USD
427007,1,2016-02-03,,2037884,53,1021,2,USD
427007,2,2016-02-03,,2037884,53,484,6,USD
427007,3,2016-02-03,,2037884,53,168,1,USD
427008,1,2016-02-03,,1410548,64,171,7,USD
427009,1,2016-02-03,,283881,10,1612,2,CAD
427009,2,2016-02-03,,283881,10,1248,9,CAD
427010,1,2016-02-03,,1391462,53,1597,2,USD
428000,1,2016-03-03,,1361042,50,1607,1,USD
428001,1,2016-03-03,,211746,8,2096,2,CAD
428002,1,2016-03-03,,948175,42,244,4,GBP
428002,2,2016-03-03,,948175,42,1593,1,GBP
428003,1,2016-03-03,,1208558,65,979,7,USD
428003,2,2016-03-03,,1208558,65,1742,2,USD
428004,1,2016-03-03,,909339,37,1615,8,GBP
428004,2,2016-03-03,,909339,37,1648,4,GBP
428005,1,2016-03-03,,1438477,63,2517,2,USD
428005,2,2016-03-03,,1438477,63,179,1,USD
428005,3,2016-03-03,,1438477,63,1431,1,USD
428005,4,2016-03-03,,1438477,63,2094,6,USD
428007,1,2016-03-03,,710555,28,2086,9,EUR
428007,2,2016-03-03,,710555,28,450,2,EUR
428007,3,2016-03-03,,710555,28,2056,8,EUR
428009,1,2016-03-03,,12160,6,1487,2,AUD
428009,2,2016-03-03,,12160,6,2113,1,AUD
428009,3,2016-03-03,,12160,6,81,7,AUD
428009,5,2016-03-03,,12160,6,144,2,AUD
428009,6,2016-03-03,,12160,6,2103,5,AUD
428009,7,2016-03-03,,12160,6,315,2,AUD
428010,1,2016-03-03,,717070,30,1656,5,EUR
428010,2,2016-03-03,,717070,30,181,3,EUR
428010,3,2016-03-03,,717070,30,100,2,EUR
428010,5,2016-03-03,,717070,30,1269,7,EUR
428011,1,2016-03-03,,1302636,57,167,5,USD
429001,1,2016-04-03,,1968675,59,459,2,USD
429002,1,2016-04-03,,1513963,57,2101,1,USD
429002,2,2016-04-03,,1513963,57,1651,1,USD
429003,1,2016-04-03,,536368,24,91,1,EUR
429003,2,2016-04-03,,536368,24,1284,1,EUR
429003,3,2016-04-03,,536368,24,110,2,EUR
429003,4,2016-04-03,,536368,24,1107,3,EUR
429004,1,2016-04-03,,1482039,43,78,1,USD
429005,1,2016-04-03,,1163780,36,1544,4,GBP
429005,2,2016-04-03,,1163780,36,48,5,GBP
429006,1,2016-04-03,3/17/2016,1049326,0,28,2,GBP
429006,3,2016-04-03,3/17/2016,1049326,0,2198,3,GBP
429007,1,2016-04-03,,789600,28,2085,3,EUR
429007,2,2016-04-03,,789600,28,1120,9,EUR
429007,3,2016-04-03,,789600,28,2502,1,EUR
430000,1,2016-05-03,,1736140,45,458,5,USD
430000,2,2016-05-03,,1736140,45,2016,1,USD
430000,3,2016-05-03,,1736140,45,105,2,USD
430000,4,2016-05-03,,1736140,45,55,1,USD
430002,1,2016-05-03,,1389855,57,2378,2,USD
430002,2,2016-05-03,,1389855,57,446,4,USD
430002,3,2016-05-03,,1389855,57,1399,1,USD
430003,1,2016-05-03,03-11-2016,1478631,0,2014,2,USD
430003,2,2016-05-03,03-11-2016,1478631,0,104,1,USD
430003,3,2016-05-03,03-11-2016,1478631,0,1914,3,USD
430004,1,2016-05-03,,1230421,59,138,4,USD
430005,1,2016-05-03,3/13/2016,1745076,0,639,2,USD
430006,1,2016-05-03,,1426096,61,2085,3,USD
430006,2,2016-05-03,,1426096,61,374,2,USD
430007,1,2016-05-03,,762959,30,1887,1,EUR
430007,2,2016-05-03,,762959,30,1925,1,EUR
430008,1,2016-05-03,,2065524,59,183,5,USD
430009,1,2016-05-03,,397988,9,2027,6,CAD
430009,2,2016-05-03,,397988,9,1671,2,CAD
430010,1,2016-05-03,,259457,8,1461,2,CAD
430010,2,2016-05-03,,259457,8,114,8,CAD
430010,3,2016-05-03,,259457,8,1221,7,CAD
430010,4,2016-05-03,,259457,8,1729,5,CAD
430012,1,2016-05-03,,1295537,50,522,2,USD
430012,2,2016-05-03,,1295537,50,50,4,USD
430012,3,2016-05-03,,1295537,50,1677,1,USD
430013,1,2016-05-03,03-10-2016,1236256,0,2059,8,USD
430014,1,2016-05-03,,1853251,53,1598,3,USD
430014,2,2016-05-03,,1853251,53,1287,1,USD
430014,3,2016-05-03,,1853251,53,440,3,USD
430014,4,2016-05-03,,1853251,53,1496,6,USD
430014,5,2016-05-03,,1853251,53,1606,3,USD
430014,6,2016-05-03,,1853251,53,1670,9,USD
432000,1,2016-07-03,,1199008,37,2258,5,GBP
432000,2,2016-07-03,,1199008,37,1335,2,GBP
432001,1,2016-07-03,,239066,10,1293,2,CAD
432002,1,2016-07-03,,2041643,45,1182,2,USD
432003,1,2016-07-03,3/14/2016,1729878,0,1647,1,USD
432003,2,2016-07-03,3/14/2016,1729878,0,2143,4,USD
432004,1,2016-07-03,,1425386,55,108,3,USD
432004,2,2016-07-03,,1425386,55,122,6,USD
432005,1,2016-07-03,,554027,20,113,4,EUR
432005,2,2016-07-03,,554027,20,1582,1,EUR
433000,1,2016-08-03,,1762564,48,2263,8,USD
433001,1,2016-08-03,,1778536,45,1995,1,USD
433001,2,2016-08-03,,1778536,45,2452,3,USD
433001,3,2016-08-03,,1778536,45,64,2,USD
433002,1,2016-08-03,,778498,30,1438,1,EUR
433002,2,2016-08-03,,778498,30,1939,1,EUR
433002,3,2016-08-03,,778498,30,1574,7,EUR
433002,4,2016-08-03,,778498,30,1156,3,EUR
433003,1,2016-08-03,,1711283,54,1606,1,USD
433003,2,2016-08-03,,1711283,54,60,2,USD
433004,1,2016-08-03,3/20/2016,1299894,0,424,2,USD
433004,2,2016-08-03,3/20/2016,1299894,0,1628,1,USD
433005,1,2016-08-03,,1661166,48,1951,10,USD
433005,2,2016-08-03,,1661166,48,1571,1,USD
433006,1,2016-08-03,,2060646,45,1571,2,USD
433007,1,2016-08-03,,475071,19,295,1,EUR
433007,2,2016-08-03,,475071,19,123,2,EUR
433007,3,2016-08-03,,475071,19,2507,1,EUR
434000,1,2016-09-03,,2060125,66,343,5,USD
434000,2,2016-09-03,,2060125,66,1606,2,USD
434001,1,2016-09-03,03-11-2016,1492176,0,335,1,USD
434002,1,2016-09-03,,1560123,45,1170,8,USD
434002,2,2016-09-03,,1560123,45,1012,4,USD
434004,1,2016-09-03,,2076403,50,1822,2,USD
434004,2,2016-09-03,,2076403,50,1381,3,USD
434005,1,2016-09-03,,1544497,48,398,1,USD
434005,2,2016-09-03,,1544497,48,39,7,USD
434006,1,2016-09-03,,2070455,57,1118,2,USD
434006,2,2016-09-03,,2070455,57,1623,2,USD
434006,3,2016-09-03,,2070455,57,144,2,USD
434007,1,2016-09-03,,918800,38,47,2,GBP
434007,2,2016-09-03,,918800,38,1223,5,GBP
434007,3,2016-09-03,,918800,38,93,3,GBP
434007,4,2016-09-03,,918800,38,1667,1,GBP
434008,1,2016-09-03,,926874,42,1106,6,GBP
434008,2,2016-09-03,,926874,42,2463,7,GBP
434009,1,2016-09-03,,1133404,41,2387,1,GBP
434009,2,2016-09-03,,1133404,41,452,1,GBP
434010,1,2016-09-03,3/18/2016,963780,0,1580,3,GBP
434010,2,2016-09-03,3/18/2016,963780,0,149,4,GBP
435000,1,2016-10-03,,1970893,45,1559,3,USD
435000,2,2016-10-03,,1970893,45,265,3,USD
435000,3,2016-10-03,,1970893,45,1676,3,USD
435000,4,2016-10-03,,1970893,45,2073,1,USD
435001,1,2016-10-03,,354096,9,1212,7,CAD
435001,2,2016-10-03,,354096,9,1676,4,CAD
435002,1,2016-10-03,,1640635,63,1733,2,USD
435002,2,2016-10-03,,1640635,63,976,2,USD
435002,3,2016-10-03,,1640635,63,2102,5,USD
435002,4,2016-10-03,,1640635,63,2462,1,USD
435003,1,2016-10-03,3/18/2016,1324742,0,1761,2,USD
435003,2,2016-10-03,3/18/2016,1324742,0,1006,2,USD
435003,3,2016-10-03,3/18/2016,1324742,0,1642,5,USD
435004,1,2016-10-03,,1056183,42,1292,1,GBP
435004,2,2016-10-03,,1056183,42,1292,3,GBP
435004,3,2016-10-03,,1056183,42,1042,1,GBP
435005,1,2016-10-03,3/17/2016,1713539,0,222,2,USD
435007,1,2016-10-03,,1937404,55,1599,1,USD
435007,2,2016-10-03,,1937404,55,1873,9,USD
435007,3,2016-10-03,,1937404,55,1799,5,USD
435008,1,2016-10-03,,1916734,51,2115,6,USD
435008,2,2016-10-03,,1916734,51,1629,8,USD
435009,1,2016-10-03,,892225,33,1454,4,EUR
435010,1,2016-10-03,,1818370,54,938,5,USD
435011,1,2016-10-03,,1055671,38,191,1,GBP
436000,1,2016-11-03,,800388,32,150,1,EUR
436000,2,2016-11-03,,800388,32,1506,2,EUR
436000,3,2016-11-03,,800388,32,1245,9,EUR
436000,4,2016-11-03,,800388,32,2412,3,EUR
436001,1,2016-11-03,,1197294,36,140,1,GBP
436001,2,2016-11-03,,1197294,36,1578,6,GBP
436001,3,2016-11-03,,1197294,36,1656,2,GBP
436002,1,2016-11-03,,1668458,48,1228,3,USD
436003,1,2016-11-03,,1802052,64,2111,2,USD
436003,2,2016-11-03,,1802052,64,2088,1,USD
436003,3,2016-11-03,,1802052,64,1947,7,USD
436003,4,2016-11-03,,1802052,64,1947,3,USD
436003,5,2016-11-03,,1802052,64,1799,1,USD
436003,6,2016-11-03,,1802052,64,1073,2,USD
436003,7,2016-11-03,,1802052,64,967,3,USD
436004,1,2016-11-03,,783691,29,1907,3,EUR
436004,2,2016-11-03,,783691,29,2095,10,EUR
436006,1,2016-11-03,,875163,34,1706,1,EUR
436006,2,2016-11-03,,875163,34,95,4,EUR
436006,3,2016-11-03,,875163,34,1609,3,EUR
436006,4,2016-11-03,,875163,34,1171,3,EUR
436006,5,2016-11-03,,875163,34,2134,5,EUR
436007,1,2016-11-03,,1966972,59,1681,1,USD
436007,2,2016-11-03,,1966972,59,244,1,USD
436007,3,2016-11-03,,1966972,59,1623,2,USD
436007,4,2016-11-03,,1966972,59,2173,3,USD
436007,5,2016-11-03,,1966972,59,2002,1,USD
436007,6,2016-11-03,,1966972,59,458,6,USD
437000,1,2016-12-03,,459273,19,1294,2,EUR
437001,1,2016-12-03,,1150993,37,2099,2,GBP
437001,2,2016-12-03,,1150993,37,1586,1,GBP
437002,1,2016-12-03,3/21/2016,920138,0,2510,1,GBP
437002,2,2016-12-03,3/21/2016,920138,0,119,1,GBP
437002,3,2016-12-03,3/21/2016,920138,0,1140,1,GBP
437002,4,2016-12-03,3/21/2016,920138,0,1614,1,GBP
437002,5,2016-12-03,3/21/2016,920138,0,534,2,GBP
437003,1,2016-12-03,,1722271,48,1619,3,USD
437003,2,2016-12-03,,1722271,48,1513,1,USD
437003,3,2016-12-03,,1722271,48,421,1,USD
437003,4,2016-12-03,,1722271,48,1123,6,USD
437005,1,2016-12-03,,254407,8,635,2,CAD
437005,2,2016-12-03,,254407,8,440,7,CAD
437007,1,2016-12-03,,957843,38,146,1,GBP
437007,2,2016-12-03,,957843,38,527,1,GBP
437007,3,2016-12-03,,957843,38,1623,2,GBP
437007,4,2016-12-03,,957843,38,1671,3,GBP
437008,1,2016-12-03,,1062944,39,1705,2,GBP
437008,2,2016-12-03,,1062944,39,1294,2,GBP
437008,3,2016-12-03,,1062944,39,1181,1,GBP
437008,4,2016-12-03,,1062944,39,1618,2,GBP
437008,5,2016-12-03,,1062944,39,1711,7,GBP
437008,6,2016-12-03,,1062944,39,2512,4,GBP
437008,7,2016-12-03,,1062944,39,1446,3,GBP
437009,1,2016-12-03,,1756154,61,123,4,USD
437009,2,2016-12-03,,1756154,61,1420,3,USD
437009,3,2016-12-03,,1756154,61,1015,3,USD
437009,4,2016-12-03,,1756154,61,347,2,USD
437009,5,2016-12-03,,1756154,61,109,2,USD
437010,1,2016-12-03,,309667,10,1620,5,CAD
437010,2,2016-12-03,,309667,10,2339,2,CAD
437010,3,2016-12-03,,309667,10,2088,1,CAD
437011,1,2016-12-03,,1013844,39,111,1,GBP
437011,2,2016-12-03,,1013844,39,1604,1,GBP
437012,1,2016-12-03,,1363472,66,1595,2,USD
437012,2,2016-12-03,,1363472,66,1734,2,USD
437012,3,2016-12-03,,1363472,66,108,1,USD
437012,4,2016-12-03,,1363472,66,460,3,USD
488000,1,2016-02-05,,1101670,38,1925,7,GBP
488001,1,2016-02-05,,1702221,43,69,4,USD
488001,2,2016-02-05,,1702221,43,48,1,USD
488001,3,2016-02-05,,1702221,43,155,8,USD
488002,1,2016-02-05,,1150424,38,1897,7,GBP
488003,1,2016-02-05,,714472,30,406,7,EUR
488003,2,2016-02-05,,714472,30,1721,1,EUR
488003,3,2016-02-05,,714472,30,1326,4,EUR
488003,4,2016-02-05,,714472,30,1558,4,EUR
488003,5,2016-02-05,,714472,30,1387,6,EUR
488004,1,2016-02-05,,943859,39,2103,9,GBP
488004,2,2016-02-05,,943859,39,448,3,GBP
488004,3,2016-02-05,,943859,39,1517,2,GBP
489000,1,2016-03-05,,1134255,40,105,1,GBP
489000,2,2016-03-05,,1134255,40,976,1,GBP
489000,3,2016-03-05,,1134255,40,1593,1,GBP
489001,1,2016-03-05,,1925694,56,721,9,USD
489001,2,2016-03-05,,1925694,56,2509,3,USD
489001,3,2016-03-05,,1925694,56,442,7,USD
489001,4,2016-03-05,,1925694,56,1656,8,USD
489001,5,2016-03-05,,1925694,56,1918,3,USD
489001,6,2016-03-05,,1925694,56,1055,3,USD
489002,1,2016-03-05,,1424915,48,438,9,USD
489002,2,2016-03-05,,1424915,48,1644,1,USD
489002,3,2016-03-05,,1424915,48,1016,2,USD
489002,4,2016-03-05,,1424915,48,1684,5,USD
489002,5,2016-03-05,,1424915,48,1572,2,USD
489002,6,2016-03-05,,1424915,48,1458,4,USD
489002,7,2016-03-05,,1424915,48,2103,2,USD
489003,1,2016-03-05,,743399,29,1667,1,EUR
489003,2,2016-03-05,,743399,29,427,7,EUR
489004,1,2016-03-05,,980041,37,2090,2,GBP
489004,2,2016-03-05,,980041,37,95,1,GBP
489006,1,2016-03-05,,796439,30,1619,1,EUR
489007,1,2016-03-05,,628320,12,851,7,EUR
489007,2,2016-03-05,,628320,12,1950,7,EUR
490000,1,2016-04-05,,467742,23,89,1,EUR
490000,2,2016-04-05,,467742,23,294,1,EUR
490000,4,2016-04-05,,467742,23,2059,6,EUR
490000,5,2016-04-05,,467742,23,807,7,EUR
490000,6,2016-04-05,,467742,23,177,1,EUR
490000,7,2016-04-05,,467742,23,1595,2,EUR
490001,1,2016-04-05,,1011206,42,245,1,GBP
490001,2,2016-04-05,,1011206,42,1824,3,GBP
490002,1,2016-04-05,,1210288,54,440,4,USD
490003,1,2016-04-05,,1749144,44,1784,1,USD
490003,2,2016-04-05,,1749144,44,434,1,USD
490004,1,2016-04-05,,1330142,50,319,2,USD
490005,1,2016-04-05,,1961969,47,379,3,USD
490005,2,2016-04-05,,1961969,47,1411,8,USD
490005,3,2016-04-05,,1961969,47,444,10,USD
490006,1,2016-04-05,,893598,32,1575,6,EUR
490006,2,2016-04-05,,893598,32,1466,6,EUR
490007,1,2016-04-05,,190882,6,2213,7,AUD
490007,2,2016-04-05,,190882,6,97,1,AUD
490007,3,2016-04-05,,190882,6,1598,2,AUD
490007,4,2016-04-05,,190882,6,157,2,AUD
490008,1,2016-04-05,,573465,20,1596,7,EUR
490009,1,2016-04-05,05-09-2016,121958,0,1585,4,AUD
490009,2,2016-04-05,05-09-2016,121958,0,1600,1,AUD
490010,1,2016-04-05,,1546540,57,1041,8,USD
491000,1,2016-05-05,,1349131,65,51,2,USD
491000,2,2016-05-05,,1349131,65,50,5,USD
491001,1,2016-05-05,,1380361,64,1291,1,USD
491001,2,2016-05-05,,1380361,64,2180,2,USD
491002,1,2016-05-05,,1424915,56,1591,4,USD
491002,2,2016-05-05,,1424915,56,1503,1,USD
491002,3,2016-05-05,,1424915,56,459,2,USD
491002,4,2016-05-05,,1424915,56,224,1,USD
491003,1,2016-05-05,5/15/2016,1888089,0,86,2,USD
491003,2,2016-05-05,5/15/2016,1888089,0,731,6,USD
491003,3,2016-05-05,5/15/2016,1888089,0,135,2,USD
491003,4,2016-05-05,5/15/2016,1888089,0,1424,3,USD
491003,5,2016-05-05,5/15/2016,1888089,0,1409,3,USD
491003,6,2016-05-05,5/15/2016,1888089,0,1210,2,USD
491003,7,2016-05-05,5/15/2016,1888089,0,1607,5,USD
491004,1,2016-05-05,,1826459,43,1854,3,USD
491005,1,2016-05-05,,1089890,39,444,2,GBP
491005,2,2016-05-05,,1089890,39,102,1,GBP
491005,3,2016-05-05,,1089890,39,1110,3,GBP
491005,4,2016-05-05,,1089890,39,783,1,GBP
491006,1,2016-05-05,,1358803,66,2358,6,USD
491008,1,2016-05-05,,1275055,63,599,2,USD
491009,1,2016-05-05,,261199,8,2099,3,CAD
491009,2,2016-05-05,,261199,8,2053,1,CAD
491010,1,2016-05-05,,1840147,66,1082,2,USD
491010,2,2016-05-05,,1840147,66,240,2,USD
491010,3,2016-05-05,,1840147,66,148,1,USD
491010,4,2016-05-05,,1840147,66,1510,7,USD
491011,1,2016-05-05,,1633967,57,1663,4,USD
491011,2,2016-05-05,,1633967,57,1174,1,USD
491011,3,2016-05-05,,1633967,57,1062,7,USD
492000,1,2016-06-05,,504968,20,374,2,EUR
492000,2,2016-06-05,,504968,20,1932,4,EUR
492000,3,2016-06-05,,504968,20,1924,2,EUR
492001,1,2016-06-05,,1480378,59,1310,4,USD
492005,1,2016-06-05,,1634778,55,1626,2,USD
492005,2,2016-06-05,,1634778,55,1867,3,USD
492005,3,2016-06-05,,1634778,55,1621,1,USD
492006,1,2016-06-05,,1637399,63,1595,2,USD
492007,1,2016-06-05,,1353862,44,1098,2,USD
493000,1,2016-07-05,,1482831,57,2041,2,USD
493000,2,2016-07-05,,1482831,57,101,1,USD
493001,1,2016-07-05,5/14/2016,453993,0,1594,2,EUR
493001,2,2016-07-05,5/14/2016,453993,0,2499,1,EUR
493001,3,2016-07-05,5/14/2016,453993,0,1,1,EUR
493003,1,2016-07-05,,1267986,55,1176,5,USD
493003,2,2016-07-05,,1267986,55,1684,1,USD
493004,1,2016-07-05,,1524676,64,1338,5,USD
493005,1,2016-07-05,,1995697,61,160,2,USD
493007,1,2016-07-05,,1268392,66,1790,3,USD
493008,1,2016-07-05,,1809447,43,119,2,USD
493009,1,2016-07-05,,1240319,56,2421,1,USD
493009,2,2016-07-05,,1240319,56,1634,1,USD
493009,3,2016-07-05,,1240319,56,86,10,USD
493009,4,2016-07-05,,1240319,56,630,1,USD
493010,1,2016-07-05,,1141652,40,141,2,GBP
493010,2,2016-07-05,,1141652,40,1634,2,GBP
493010,3,2016-07-05,,1141652,40,1699,8,GBP
493010,4,2016-07-05,,1141652,40,754,3,GBP
493011,1,2016-07-05,,310622,8,1758,3,CAD
493011,2,2016-07-05,,310622,8,1455,6,CAD
493011,3,2016-07-05,,310622,8,1127,4,CAD
493011,4,2016-07-05,,310622,8,2093,4,CAD
493012,1,2016-07-05,,1407493,61,454,1,USD
493012,2,2016-07-05,,1407493,61,1631,5,USD
493012,3,2016-07-05,,1407493,61,125,2,USD
493013,1,2016-07-05,,2096435,57,1643,4,USD
493013,2,2016-07-05,,2096435,57,113,3,USD
493013,3,2016-07-05,,2096435,57,2100,1,USD
493013,4,2016-07-05,,2096435,57,1410,1,USD
493014,1,2016-07-05,,1110868,36,284,1,GBP
493014,2,2016-07-05,,1110868,36,2509,7,GBP
495000,1,2016-09-05,,999342,39,106,1,GBP
495001,1,2016-09-05,,1245575,51,1585,3,USD
495001,2,2016-09-05,,1245575,51,60,5,USD
495001,3,2016-09-05,,1245575,51,1411,2,USD
495001,4,2016-09-05,,1245575,51,1808,1,USD
495001,5,2016-09-05,,1245575,51,1635,2,USD
495002,1,2016-09-05,,1029757,42,1593,1,GBP
495003,1,2016-09-05,,1788365,55,87,3,USD
495003,2,2016-09-05,,1788365,55,954,1,USD
495003,3,2016-09-05,,1788365,55,1987,1,USD
495003,4,2016-09-05,,1788365,55,1451,1,USD
495005,1,2016-09-05,,1341101,51,105,3,USD
495005,2,2016-09-05,,1341101,51,1327,3,USD
495005,3,2016-09-05,,1341101,51,1650,8,USD
495005,4,2016-09-05,,1341101,51,1315,1,USD
496001,1,2016-10-05,,429294,19,2339,2,EUR
496001,2,2016-10-05,,429294,19,132,1,EUR
496002,1,2016-10-05,,1112155,41,2173,6,GBP
496003,1,2016-10-05,,200903,8,118,1,CAD
496004,1,2016-10-05,,1981868,43,1514,3,USD
496005,1,2016-10-05,,661295,18,471,2,EUR
496006,1,2016-10-05,,1875792,57,731,1,USD
496007,1,2016-10-05,,161962,6,1717,8,AUD
497000,1,2016-11-05,,1019297,42,1061,5,GBP
497001,1,2016-11-05,,223081,9,521,2,CAD
497001,2,2016-11-05,,223081,9,528,1,CAD
497002,1,2016-11-05,,453872,27,2090,8,EUR
497003,1,2016-11-05,,1790139,61,1450,4,USD
497004,1,2016-11-05,,1191344,41,4,2,GBP
497005,1,2016-11-05,,907585,40,1242,1,GBP
497006,1,2016-11-05,,1023381,40,434,6,GBP
497006,2,2016-11-05,,1023381,40,1704,2,GBP
497007,1,2016-11-05,,735816,29,1527,6,EUR
497007,2,2016-11-05,,735816,29,69,3,EUR
497008,1,2016-11-05,5/20/2016,1645532,0,124,6,USD
497008,2,2016-11-05,5/20/2016,1645532,0,549,6,USD
497008,3,2016-11-05,5/20/2016,1645532,0,450,3,USD
497008,4,2016-11-05,5/20/2016,1645532,0,1419,7,USD
497008,5,2016-11-05,5/20/2016,1645532,0,449,1,USD
497008,6,2016-11-05,5/20/2016,1645532,0,1618,1,USD
497009,1,2016-11-05,5/19/2016,215878,0,2090,1,CAD
497009,2,2016-11-05,5/19/2016,215878,0,1683,7,CAD
497009,3,2016-11-05,5/19/2016,215878,0,1222,2,CAD
497009,4,2016-11-05,5/19/2016,215878,0,469,1,CAD
497009,5,2016-11-05,5/19/2016,215878,0,80,2,CAD
497010,1,2016-11-05,,746112,29,439,3,EUR
497010,2,2016-11-05,,746112,29,1574,5,EUR
498000,1,2016-12-05,,1306013,65,221,2,USD
